"","순번","시도본부","소방서","119안전센터명","주소","전화번호","lat","long"
"886",886,"경북소방본부","문경소방서","지보","경상북도 예천군 지보면 지보로 247","054-653-3119","36.538541","128.382811"
"887",887,"경북소방본부","문경소방서","도청(신설)","경상북도 예천군 호명면 도청대로 19","054-559-2671","36.575842","128.467945"
"888",888,"경북소방본부","경산소방서","압량","경상북도 경산시 압량면 김유신로 12","053-813-1119","35.838464","128.76971"
"889",889,"경북소방본부","경산소방서","경산_중앙","경상북도 경산시 장산로 143","053-813-0119","35.818729","128.740773"
"890",890,"경북소방본부","경산소방서","하양","경상북도 경산시 하양읍 대경로 793","053-852-0119","35.915291","128.825731"
"891",891,"경북소방본부","경산소방서","진량","경상북도 경산시 진량읍 공단2로 72","053-856-0119","35.871505","128.826752"
"892",892,"경북소방본부","경산소방서","자인","경북 경산시 자인면 금학로 25-11","053-857-2119","35.821488","128.826187"
"893",893,"경북소방본부","의성소방서","의성_봉양","경상북도 의성군 봉양면 경북대로 4741","054-834-8119","36.310282","128.598916"
"894",894,"경북소방본부","의성소방서","의성","경상북도 의성군 의성읍 홍술로 187","054-834-7119","36.358267","128.699141"
"895",895,"경북소방본부","의성소방서","안계","경상북도 의성군 안계면 안계길 100","054-861-0119","36.382711","128.441023"
"896",896,"경북소방본부","의성소방서","군위","경상북도 군위군 군위읍 군위공단길 65","054-383-0119","36.207574","128.560419"
"897",897,"경북소방본부","의성소방서","의흥","경상북도 군위군 의흥면 읍내길 23","054-382-7119","36.176709","128.71397"
"898",898,"경북소방본부","영덕소방서","영덕","경상북도 영덕군 영덕읍 경동로 8401","054-734-2119","36.416706","129.371006"
"899",899,"경북소방본부","영덕소방서","강구","경상북도 영덕군 강구면 강산로 38","054-733-4119","36.351375","129.374744"
"900",900,"경북소방본부","영덕소방서","영해","경상북도 영덕군 영해면 창수영해로 481","054-732-0119","36.542393","129.395744"
"901",901,"경북소방본부","경산소방서","청도","경상북도 청도군 청도읍 중앙로 192-34","054-373-0119","35.64821","128.763172"
"902",902,"경북소방본부","경산소방서","풍각","경상북도 청도군 풍각면 송서로 64","054-372-2119","35.638874","128.617757"
"903",903,"경북소방본부","경산소방서","경산_금천","경상북도 청도군 금천면 청려로 4363","054-372-3119","35.690032","128.895211"
"904",904,"경북소방본부","고령소방서","대가야","경상북도 고령군 대가야읍 벽화길18","054-954-0119","35.724023","128.268698"
"905",905,"경북소방본부","고령소방서","다산","경상북도 고령군 다산면 다산로 506","054-955-6119","35.815243","128.434973"
"906",906,"경북소방본부","성주소방서","성주","경상북도 성주군 성주읍 주산로 193","054-930-5606","35.934","128.304817"
"907",907,"경북소방본부","성주소방서","선남(신설)","경상북도 성주군 선남면 도성3길 39-17","054-930-5620","35.882377","128.366732"
"908",908,"경북소방본부","칠곡소방서","왜관","경상북도 칠곡군 기산면 칠곡대로 1216","054-976-7119","35.99564","128.388069"
"909",909,"경북소방본부","칠곡소방서","칠곡_북삼","경상북도 칠곡군 북삼읍 안산2길 46","054-973-4119","36.066727","128.337383"
"910",910,"경북소방본부","칠곡소방서","칠곡_금산","경상북도 칠곡군 왜관읍 공단로 194","054-971-2119","35.967782","128.417082"
"911",911,"경북소방본부","칠곡소방서","칠곡_가산","경상북도 칠곡군 가산면 다부원1길 57","054-974-0119","36.045862","128.520497"
"912",912,"경북소방본부","칠곡소방서","석적","경상북도 칠곡군 석적읍 유학로 140","054-973-2119","36.073548","128.423801"
"913",913,"경북소방본부","울진소방서","울진","경상북도 울진군 울진읍 울진북로 508","054-780-1401","36.99344","129.394576"
"914",914,"경북소방본부","울진소방서","죽변","경상북도 울진군 죽변면 하죽로 1841","054-780-1411","37.054829","129.412521"
"915",915,"경북소방본부","울진소방서","후포","경상북도 울진군 후포면 실배길 28-1","054-780-1421","36.689157","129.445223"
"916",916,"경북소방본부","울진소방서","온정","경상북도 울진군 온정면 백암온천로 1315","054-780-1431","36.721141","129.347545"
"917",917,"경남소방본부","진주소방서","상대","경남 진주시 동진로 249","055-760-9360","35.18037","128.118474"
"918",918,"경남소방본부","진주소방서","중앙","경남 진주시 북장대로 64번길 14","055-760-9370","35.195894","128.074566"
"919",919,"경남소방본부","진주소방서","천전","경남 진주시 강남로 167번길 16","055-760-9380","35.182855","128.094086"
"920",920,"경남소방본부","진주소방서","평거","경남 진주시 순환로 565","055-760-9390","35.174113","128.058799"
"921",921,"경남소방본부","진주소방서","문산","경남 진주시 문산읍 월아산로 979","055-160-9400","35.158779","128.163599"
"922",922,"경남소방본부","통영소방서","죽림","경남 통영시 광도면 죽림4로 49","055-640-9361","34.883531","128.419018"
"923",923,"경남소방본부","통영소방서","무전","경남 통영시 원문로 71","055-640-9422","34.859273","128.4208"
"924",924,"경남소방본부","통영소방서","서호","경남 통영시 중앙로 91-8","055-640-9371","34.842286","128.4192"
"925",925,"경남소방본부","통영소방서","도남","경남 통영시 도남로257","055-640-9385","34.82834","128.432252"
"926",926,"경남소방본부","사천소방서","동금","경남 사천시 남일로 29","055-830-4000","34.93314","128.079761"
"927",927,"경남소방본부","사천소방서","사남","경남 사천시 사남면 공단2로 53","055-830-9410","35.06425","128.067469"
"928",928,"경남소방본부","사천소방서","사천읍","경남 사천시 사천읍 무산로 21","055-830-9420","35.087671","128.087711"
"929",929,"경남소방본부","사천소방서","곤양","경남 사천시 곤양면 곤북로 64","055-850-9430","35.055526","127.954291"
"930",930,"경남소방본부","김해동부소방서","삼정","경남 김해시 김해대로 2507","055-320-9360","35.228597","128.901397"
"931",931,"경남소방본부","김해동부소방서","동상","경남 김해시 분성로 335번지 38-1","055-320-9370","35.233766","128.882659"
"932",932,"경남소방본부","김해동부소방서","내외","경남 김해시 내외로 77","055-320-9380","35.234962","128.865503"
"933",933,"경남소방본부","김해동부소방서","상동","경남 김해시 상동면 상동로 637","055-320-9460","35.312017","128.937869"
"934",934,"경남소방본부","김해동부소방서","생림","경남 김해시 생림면 봉림로 106","055-320-9440","35.333723","128.847322"
"935",935,"경남소방본부","김해동부소방서","북부","경남 김해시 해반천로 166","055-320-9470","35.262927","128.867607"
"936",936,"경남소방본부","김해서부소방서","진영","경남 김해시 진영읍 장등로 4","055-344-9380","35.306638","128.735351"
"937",937,"경남소방본부","김해서부소방서","장유","경남 김해시 장유면 번화2로 12","055-344-9360","35.190191","128.806266"
"938",938,"경남소방본부","김해서부소방서","진례","경남 김해시 진례면 담안로 50","055-344-9370","35.25263","128.753164"
"939",939,"경남소방본부","김해서부소방서","한림","경남 김해시 한림면 한림로 401번길 50","055-344-9410","35.323251","128.800391"
"940",940,"경남소방본부","김해서부소방서","주촌","경남 김해시 주촌면 서부로 1784","055-344-9390","35.234986","128.845427"
"941",941,"경남소방본부","밀양소방서","삼문","경남 밀양시 밀양대로 1760","055-350-9362","35.482811","128.753405"
"942",942,"경남소방본부","밀양소방서","하남","경남 밀양시 하남읍 명례로 108","055-350-9385","35.368426","128.733158"
"943",943,"경남소방본부","밀양소방서","가곡","경남 밀양시 용두로 5","055-350-9374","35.478589","128.764787"
"944",944,"경남소방본부","밀양소방서","삼랑진","경남 밀양시 삼랑진읍 삼랑진로 16-3","055-350-9392","35.384041","128.822859"
"945",945,"경남소방본부","밀양소방서","산동","경남 밀양시 산외면 산외로 679","055-350-9402","35.509747","128.837299"
"946",946,"경남소방본부","거제소방서","장승포","경남 거제시 능포로 77","055-689-9370","34.871509","128.7291"
"947",947,"경남소방본부","거제소방서","옥포","경남 거제시 진목로 1","055-689-9361","34.89614","128.686169"
"948",948,"경남소방본부","거제소방서","신현","경남 거제시 계룡로 52","055-689-9380","34.875791","128.62686"
"949",949,"경남소방본부","거제소방서","거제","경남 거제시 거제면 거제남서로 3429","055-689-9400","34.847259","128.589036"
"950",950,"경남소방본부","거제소방서","연초","경남 거제시 연초면 거제북로1","055-689-9410","34.912275","128.652641"
"951",951,"경남소방본부","거제소방서","동부","경남 거제시 동부면 거제대로 957","055-689-9420","34.775374","128.641313"
"952",952,"경남소방본부","양산소방서","중앙","경남 양산시 신기로 13","055-379-9370","35.352117","129.042449"
"953",953,"경남소방본부","양산소방서","웅상","경남 양산시 웅상대로 1120","055-379-9380","35.397985","129.162494"
"954",954,"경남소방본부","양산소방서","물금","경남 양산시 물금읍 황산로 719","055-379-9360","35.334038","129.010028"
"955",955,"경남소방본부","양산소방서","하북","경남 양산시 하북면 양산대로 2255-38","055-379-9390","35.46314","129.080179"
"956",956,"경남소방본부","양산소방서","중부","경남 양산시 양산역 6길 27","055-379-9330","35.337282","129.028981"
"957",957,"경남소방본부","양산소방서","평산","경남 양산시 내연4길 9","055-379-9320","35.37502","129.146858"
"958",958,"경남소방본부","의령소방서","의령","경남 의령군 의령읍 의병로 108-17","055-570-9310","35.319584","128.248332"
"959",959,"경남소방본부","의령소방서","부림","경남 의령군 부림면 대한로 1666","055-570-9320","35.463711","128.314714"
"960",960,"경남소방본부","함안소방서","가야","경남 함안군 가야읍 선왕길 59","055-580-9300","35.285943","128.399676"
"961",961,"경남소방본부","함안소방서","칠원","경남 함안군 칠원읍 용산2길 121","055-580-9330","35.311836","128.513848"
"962",962,"경남소방본부","함안소방서","군북","경남 함안군 군북면 함마대로 760","055-580-9340","35.264562","128.343283"
"963",963,"경남소방본부","창녕소방서","창녕","경남 창녕군 대지면 우포2로 1097","055-259-9360","35.550449","128.479127"
"964",964,"경남소방본부","창녕소방서","남지","경남 창녕군 남지읍 동포로 64","055-259-9370","35.394942","128.48091"
"965",965,"경남소방본부","창녕소방서","부곡","경남 창녕군 부곡면 원앙로 184","055-259-9380","35.437728","128.58861"
"966",966,"경남소방본부","고성소방서","고성","경남 고성군 고성읍 남해안대로 2670","055-670-9310","34.981121","128.33104"
"967",967,"경남소방본부","고성소방서","회화","경남 고성군 회화면 영회로 2211","055-670-9320","35.058779","128.366582"
"968",968,"경남소방본부","고성소방서","거류","경남 고성군 거류면 봉암 1길 9","055-670-9340","35.001193","128.402901"
"969",969,"경남소방본부","남해소방서","남해","경남 남해군 남해읍 스포츠로 81","055-860-9360","34.829589","127.892688"
"970",970,"경남소방본부","남해소방서","삼동","경남 남해군 삼동면 동부대로 1795","055-860-9370","34.829656","128.006133"
"971",971,"경남소방본부","하동소방서","금성","경남 하동군 금성면 금성로 15","055-880-9322","34.977882","127.795542"
"972",972,"경남소방본부","하동소방서","하동","경남 하동군 적량면 공설운동장로 169","055-880-9360","35.062271","127.774332"
"973",973,"경남소방본부","하동소방서","진교","경남 하동군 진교면 진양로 27","055-880-9370","35.025304","127.901341"
"974",974,"경남소방본부","산청소방서","산청","경남 산청군 산청읍 중앙로 76-7","055-970-9310","35.415243","127.883457"
"975",975,"경남소방본부","산청소방서","단성","경남 산청군 단성면 사직단로 447-8","055-970-9320","35.297805","127.958331"
"976",976,"경남소방본부","함양소방서","함양","경남 함양군 함양읍 인당강변길 58","055-960-9311","35.510039","127.732294"
"977",977,"경남소방본부","함양소방서","안의","경남 함양군 안의면 금성길 19","055-960-9321","35.629165","127.810365"
"978",978,"경남소방본부","거창소방서","대평","경남 거창군 거창읍 거함대로 3324","055-940-9361","35.677612","127.923454"
"979",979,"경남소방본부","거창소방서","위천","경남 거창군 위천면 원학길 321","055-940-9371","35.749241","127.832688"
"980",980,"경남소방본부","거창소방서","가조","경남 거창군 가조면 마상3길 32","055-940-9381","35.711518","128.0165"
"981",981,"경남소방본부","합천소방서","합천","경남 합천군 합천읍 인덕로 2453","055-930-9300","35.572808","128.148537"
"982",982,"경남소방본부","합천소방서","초계","경남 합천군 초계면 양동로 6-16","055-930-9320","35.5569","128.26165"
"983",983,"제주소방본부","제주소방서","이도","제주특별자치도 제주시 중앙로 342","064-756-1175","33.490889","126.536659"
"984",984,"제주소방본부","제주소방서","삼도","제주특별자치도 제주시 탑동로 101","064-756-4258","33.515857","126.517103"
"985",985,"제주소방본부","제주소방서","오라","제주특별자치도 제주시 서광로2길 24","064-756-1176","33.495062","126.518797"
"986",986,"제주소방본부","제주소방서","연동","제주특별자치도 제주시 문송길 14","064-743-2119","33.488478","126.497118"
"987",987,"제주소방본부","제주소방서","항만","제주특별자치도 제주시 임항로 146","064-756-1178","33.520014","126.539041"
"988",988,"제주소방본부","제주소방서","화북","제주특별자치도 제주시 동화로1길 3","064-726-6119","33.519428","126.573496"
"989",989,"제주소방본부","제주소방서","노형","제주특별자치도 제주시 광평동로 2","064-742-5119","33.481085","126.472242"
"990",990,"제주소방본부","서귀포소방서","동홍","제주특별자치도 서귀포시 동홍로 31","064-762-1119","33.251261","126.567"
"991",991,"제주소방본부","서귀포소방서","중문","제주특별자치도 서귀포시 천제연로 164","064-738-0119","33.252053","126.422114"
"992",992,"제주소방본부","서귀포소방서","대륜","제주특별자치도 서귀포시 신중로 46","064-739-0119","33.254698","126.509909"
"993",993,"제주소방본부","서귀포소방서","효돈","제주특별자치도 서귀포시 일주동로 8234","064-767-2119","33.260782","126.607759"
"994",994,"제주소방본부","서부소방서_제주","한림","제주특별자치도 제주시 한림읍 한림중앙로 150","064-796-2119","33.402523","126.270278"
"995",995,"제주소방본부","서부소방서_제주","애월","제주특별자치도 제주시 애월읍 일주서로 6513","064-799-3119","33.466664","126.348761"
"996",996,"제주소방본부","서부소방서_제주","대정","제주특별자치도 서귀포시 대정읍 일주서로 2717","064-794-1119","33.232515","126.240855"
"997",997,"제주소방본부","서부소방서_제주","한경","제주특별자치도 제주시 한경면 일주서로 4218","064-773-0119","33.342697","126.182849"
"998",998,"제주소방본부","서부소방서_제주","안덕","제주특별자치도 서귀포시 안덕면 화순서서로 2","064-794-9119","33.251127","126.330822"
"999",999,"제주소방본부","서부소방서_제주","영어교육도시","제주특별자치도 서귀포시 대정읍 에듀시티로 238","064-792-5119","33.278964","126.273359"
"1000",1000,"제주소방본부","동부소방서_제주","동부(제주)_성산","제주특별자치도 서귀포시 성산읍 일주동로 4120번길 7","064-782-0119","33.460289","126.909649"
"1001",1001,"제주소방본부","동부소방서_제주","구좌","제주특별자치도 제주시 구좌읍 세화14길 8","064-783-0119","33.520306","126.86009"
"1002",1002,"제주소방본부","동부소방서_제주","조천","제주특별자치도 제주시 조천읍 신북로 337","064-782-6119","33.541079","126.646877"
"1003",1003,"제주소방본부","동부소방서_제주","남원","제주특별자치도 서귀포시 남원읍 남원체육관로221번길 23","064-764-0119","33.281493","126.708432"
"1004",1004,"제주소방본부","동부소방서_제주","표선","제주특별자치도 서귀포시 표선면 표선관정로 39-16","064-787-0119","33.327167","126.827722"
"1005",1005,"창원소방본부","창원소방서","창원_신월","경남 창원시 의창구 상남로 165 신월119안전센터","055-211-9361","35.227473","128.685589"
"1006",1006,"창원소방본부","창원소방서","창원_외동","경남 창원시 성산구 창원대로 786 외동119안전센터","055-211-9381","35.214003","128.675892"
"1007",1007,"창원소방본부","창원소방서","소답","경남 창원시 의창구 의안로44번길 5 소답119안전센터","055-211-9421","35.265713","128.624618"
"1008",1008,"창원소방본부","창원소방서","봉곡","경남 창원시 의창구 지귀로 127 봉곡119안전센터","055-211-9391","35.245134","128.658714"
"1009",1009,"창원소방본부","창원소방서","차룡","경남 창원시 의창구 창원대로204번길 15 차룡119안전센터","055-211-9411","35.242912","128.6229"
"1010",1010,"창원소방본부","창원소방서","가음정","경남 창원시 성산구 대정로 39 가음정119안전센터","055-211-9371","35.207851","128.698564"
"1011",1011,"창원소방본부","창원소방서","대원","경남 창원시 의창구 두대로55번길 11 대원119안전센터","055-211-9401","35.232832","128.650827"
"1012",1012,"창원소방본부","창원소방서","동읍","경남 창원시 의창구 동읍 동읍로71번길 14-14 동읍119안전센터","055-211-9431","35.281061","128.682625"
"1013",1013,"창원소방본부","창원소방서","대산","경남 창원시 의창구 대산면 봉강가술로 583 대산119안전센터","055-211-9451","35.333417","128.705788"
"1014",1014,"창원소방본부","창원소방서","웅남","경남 창원시 성산구 봉양로 406 웅남119안전센터","055-211-9461","35.207755","128.626956"
"1015",1015,"창원소방본부","창원소방서","북면","경남 창원시 의창구 북면 천주로1150번길 15-22 북면119안전센터","055-211-9441","35.352849","128.610974"
"1016",1016,"창원소방본부","마산소방서","마산_중앙","경남 창원시 마산합포구 제2부두로 55 중앙119안전센터","055-249-9360","35.198117","128.574765"
"1017",1017,"창원소방본부","마산소방서","남성","경남 창원시 마산합포구 남성로 114 남성119안전센터","055-249-9380","35.204852","128.575157"
"1018",1018,"창원소방본부","마산소방서","삼진","경남 창원시 마산합포구 진동면 해양관광로 52 삼진119안전센터","055-249-9390","35.110906","128.489123"
"1019",1019,"창원소방본부","마산소방서","석전","경남 창원시 마산회원구 양덕옛1길 62 석전119안전센터","055-249-9400","35.227331","128.575589"
"1020",1020,"창원소방본부","마산소방서","양봉","경남 창원시 마산회원구 자유무역1길 22 양봉119안전센터","055-249-9410","35.212022","128.589001"
"1021",1021,"창원소방본부","마산소방서","마산_구암","경남 창원시 마산회원구 팔용로 260 구암119안전센터","055-249-9420","35.248318","128.599298"
"1022",1022,"창원소방본부","마산소방서","내서","경남 창원시 마산회원구 내서읍 중리공단로 104 내서119안전센터","055-249-9430","35.240202","128.509684"
"1023",1023,"창원소방본부","마산소방서","호계","경남 창원시 마산회원구 내서읍 호계본동3길 59-10 호계119안전센터","055-249-9440","35.267718","128.52082"
"1024",1024,"창원소방본부","진해소방서(본부)","대흥","경남 창원시 진해구 백구로 72 대흥119안전센터","055-548-9361","35.151038","128.658434"
"1025",1025,"창원소방본부","진해소방서(본부)","진해(본부)_이동","경남 창원시 진해구 충장로 434 이동119안전센터","055-548-9371","35.149917","128.697425"
"1026",1026,"창원소방본부","진해소방서(본부)","웅동","경남 창원시 진해구 남의로 11 웅동119안전센터","055-548-9381","35.115798","128.783064"
"1027",1027,"창원소방본부","진해소방서(본부)","용원","경남 창원시 진해구 용원로 43 용원119안전센터","055-548-9391","35.099902","128.814112"
